0.338000,-0.289000,-1.122000,-1.275000,-0.092000,4.015000
0.337000,-0.271000,-1.126000,0.374000,0.137000,5.977000
0.338000,-0.273000,-1.109000,0.321000,0.229000,7.023000
0.336000,-0.286000,-1.103000,-0.481000,-0.328000,6.473000
0.341000,-0.285000,-1.112000,-0.282000,-0.160000,6.634000
0.352000,-0.283000,-1.128000,0.252000,0.313000,7.786000
0.353000,-0.299000,-1.130000,0.687000,0.763000,8.649000
0.359000,-0.311000,-1.123000,2.122000,1.076000,8.878000
0.347000,-0.328000,-1.125000,3.840000,0.840000,8.870000
0.363000,-0.323000,-1.137000,3.794000,1.527000,7.092000
0.358000,-0.334000,-1.131000,3.076000,2.435000,5.542000
0.348000,-0.340000,-1.134000,1.931000,2.779000,2.649000
0.363000,-0.335000,-1.130000,0.756000,3.008000,1.504000
0.374000,-0.349000,-1.145000,0.695000,3.282000,0.931000
0.394000,-0.356000,-1.157000,2.160000,4.420000,0.695000
0.414000,-0.356000,-1.170000,4.595000,5.595000,1.542000
0.445000,-0.380000,-1.195000,6.916000,7.603000,3.618000
0.466000,-0.420000,-1.240000,9.931000,10.863000,5.023000
0.483000,-0.486000,-1.248000,14.725000,14.466000,5.344000
0.506000,-0.509000,-1.270000,21.099000,17.878000,5.573000
0.516000,-0.529000,-1.279000,27.626000,22.336000,6.947000
0.516000,-0.546000,-1.256000,33.580000,26.405000,6.779000
0.528000,-0.565000,-1.257000,35.718000,30.244000,4.099000
0.543000,-0.560000,-1.261000,36.786000,33.382000,0.145000
0.562000,-0.587000,-1.241000,35.847000,35.328000,-3.656000
0.573000,-0.647000,-1.255000,31.061000,36.954000,-10.290000
0.607000,-0.740000,-1.279000,28.710000,39.313000,-18.718000
0.666000,-0.808000,-1.323000,29.519000,43.015000,-27.397000
0.716000,-0.852000,-1.377000,30.756000,47.679000,-35.282000
0.776000,-0.928000,-1.439000,35.221000,54.466000,-40.908000
0.810000,-0.979000,-1.491000,43.359000,62.000000,-44.275000
0.807000,-1.021000,-1.528000,54.099000,69.290000,-45.008000
0.825000,-1.096000,-1.547000,70.145000,76.954000,-48.183000
0.821000,-1.095000,-1.532000,83.550000,85.756000,-48.389000
0.798000,-1.075000,-1.479000,92.939000,93.840000,-51.435000
0.746000,-1.157000,-1.438000,90.420000,99.794000,-61.221000
0.739000,-1.262000,-1.425000,86.634000,105.313000,-77.557000
0.730000,-1.337000,-1.451000,86.969000,110.557000,-93.916000
0.742000,-1.377000,-1.493000,91.046000,115.916000,-105.359000
0.708000,-1.367000,-1.533000,105.176000,122.397000,-112.847000
0.639000,-1.376000,-1.540000,121.656000,127.015000,-117.008000
0.624000,-1.360000,-1.560000,133.527000,132.328000,-123.344000
0.543000,-1.346000,-1.533000,145.275000,137.321000,-133.878000
0.477000,-1.288000,-1.496000,148.481000,139.305000,-145.939000
0.429000,-1.285000,-1.469000,147.397000,141.893000,-159.473000
0.383000,-1.289000,-1.435000,143.405000,144.992000,-174.130000
0.312000,-1.318000,-1.411000,142.321000,146.374000,-187.710000
0.304000,-1.309000,-1.457000,153.954000,147.061000,-191.038000
0.290000,-1.293000,-1.508000,176.321000,150.351000,-184.626000
0.257000,-1.235000,-1.483000,197.809000,155.198000,-178.443000
0.157000,-1.170000,-1.385000,212.466000,155.489000,-177.969000
0.035000,-1.138000,-1.244000,222.382000,148.779000,-182.634000
-0.029000,-1.116000,-1.198000,224.878000,137.511000,-189.618000
0.012000,-1.134000,-1.237000,222.977000,133.038000,-202.069000
-0.055000,-1.082000,-1.217000,225.924000,131.038000,-212.389000
-0.107000,-0.980000,-1.167000,233.794000,124.305000,-216.336000
-0.118000,-0.893000,-1.204000,243.908000,117.939000,-220.145000
-0.157000,-0.758000,-1.171000,250.130000,111.382000,-223.389000
-0.110000,-0.661000,-1.198000,250.130000,105.702000,-225.718000
-0.090000,-0.589000,-1.150000,250.130000,104.328000,-229.466000
-0.115000,-0.468000,-1.110000,250.130000,100.939000,-230.084000
-0.156000,-0.398000,-1.053000,250.130000,94.435000,-225.321000
-0.160000,-0.342000,-1.061000,250.130000,87.817000,-223.542000
-0.157000,-0.198000,-1.083000,250.130000,81.977000,-221.206000
-0.099000,-0.063000,-1.131000,250.130000,79.092000,-216.328000
-0.081000,0.030000,-1.150000,250.130000,77.481000,-208.733000
-0.095000,0.171000,-1.072000,250.130000,70.565000,-204.405000
-0.041000,0.429000,-1.054000,250.130000,61.427000,-202.756000
0.116000,0.668000,-1.086000,250.130000,59.458000,-199.924000
0.178000,0.819000,-1.065000,232.351000,64.008000,-196.344000
0.195000,0.981000,-1.008000,215.221000,65.206000,-185.466000
0.212000,1.076000,-0.961000,209.473000,62.954000,-164.382000
0.251000,1.181000,-0.913000,208.008000,60.710000,-141.534000
0.278000,1.344000,-0.799000,204.504000,56.328000,-118.802000
0.357000,1.444000,-0.743000,192.771000,52.397000,-100.588000
0.421000,1.491000,-0.674000,172.313000,51.542000,-90.817000
0.434000,1.578000,-0.578000,142.710000,48.763000,-83.802000
0.466000,1.553000,-0.564000,113.511000,44.290000,-75.183000
0.500000,1.438000,-0.569000,95.153000,41.099000,-64.237000
0.504000,1.387000,-0.529000,84.282000,35.817000,-53.603000
0.530000,1.364000,-0.474000,75.244000,28.435000,-41.221000
0.521000,1.285000,-0.439000,66.756000,19.809000,-31.908000
0.515000,1.217000,-0.380000,55.519000,9.878000,-26.397000
0.566000,1.171000,-0.354000,43.511000,0.153000,-21.618000
0.624000,1.077000,-0.362000,32.466000,-5.863000,-15.748000
0.679000,0.973000,-0.329000,23.145000,-9.405000,-12.069000
0.727000,0.937000,-0.303000,11.962000,-12.023000,-8.267000
0.785000,0.900000,-0.312000,-1.397000,-11.649000,-5.008000
0.816000,0.846000,-0.322000,-13.779000,-9.511000,0.519000
0.847000,0.717000,-0.267000,-17.679000,-10.069000,8.817000
0.885000,0.604000,-0.265000,-16.405000,-12.053000,16.076000
0.939000,0.499000,-0.244000,-17.214000,-13.534000,17.847000
0.978000,0.411000,-0.261000,-19.351000,-13.397000,16.435000
0.967000,0.334000,-0.237000,-18.374000,-14.137000,15.214000
0.962000,0.305000,-0.246000,-15.534000,-15.450000,14.504000
1.014000,0.330000,-0.284000,-16.756000,-14.130000,14.649000
1.055000,0.304000,-0.322000,-18.756000,-8.626000,15.901000
1.021000,0.260000,-0.282000,-18.176000,-5.260000,16.832000
1.037000,0.236000,-0.238000,-17.695000,-3.962000,14.969000
1.082000,0.235000,-0.193000,-17.786000,-2.885000,14.473000
1.086000,0.195000,-0.179000,-15.214000,-1.435000,14.359000
