0.468000,0.315000,0.696000,-12.504000,-0.489000,-3.847000
0.450000,0.339000,0.779000,-8.748000,3.588000,-4.611000
0.349000,0.422000,0.949000,-6.901000,1.252000,-2.962000
0.346000,0.436000,0.893000,-12.824000,-3.985000,-1.115000
0.404000,0.363000,0.827000,-11.771000,-2.870000,-0.641000
0.405000,0.394000,0.842000,-11.786000,-2.641000,-0.015000
0.441000,0.335000,0.764000,-12.718000,-1.985000,0.443000
0.457000,0.312000,0.741000,-9.084000,1.710000,-0.305000
0.422000,0.343000,0.816000,-8.504000,3.038000,-0.351000
0.381000,0.367000,0.879000,-8.718000,1.069000,0.229000
0.404000,0.350000,0.841000,-10.992000,-2.351000,0.489000
0.420000,0.320000,0.832000,-10.000000,-0.473000,0.092000
0.435000,0.326000,0.833000,-11.328000,-0.977000,-0.809000
0.413000,0.301000,0.840000,-8.779000,-0.137000,-1.313000
0.423000,0.337000,0.802000,-10.015000,0.046000,-1.725000
0.411000,0.360000,0.830000,-8.122000,1.481000,-1.634000
0.387000,0.414000,0.856000,-9.008000,0.458000,-0.275000
0.389000,0.394000,0.827000,-11.450000,-1.298000,1.160000
0.412000,0.358000,0.792000,-10.672000,-1.664000,1.740000
0.436000,0.356000,0.804000,-10.092000,0.031000,2.076000
0.412000,0.356000,0.833000,-6.504000,0.977000,2.366000
0.399000,0.333000,0.845000,-9.069000,0.473000,2.443000
0.417000,0.310000,0.862000,-8.870000,0.687000,1.389000
0.378000,0.313000,0.934000,-10.397000,-2.046000,1.069000
0.430000,0.282000,0.873000,-13.969000,-4.290000,-0.702000
0.406000,0.245000,0.923000,-9.450000,-3.542000,-2.366000
0.411000,0.294000,0.865000,-12.916000,-5.969000,-3.679000
0.452000,0.245000,0.783000,-12.168000,-4.656000,-5.740000
0.416000,0.331000,0.828000,-11.038000,-3.969000,-6.168000
0.445000,0.358000,0.742000,-14.809000,-3.603000,-6.076000
0.410000,0.369000,0.820000,-11.481000,-1.603000,-6.015000
0.375000,0.444000,0.867000,-13.740000,-3.252000,-4.275000
0.390000,0.396000,0.824000,-11.634000,-3.802000,-2.656000
0.413000,0.409000,0.817000,-11.649000,-2.443000,-1.267000
0.409000,0.384000,0.816000,-9.405000,-2.137000,0.336000
0.440000,0.377000,0.753000,-9.298000,-0.595000,1.191000
0.419000,0.364000,0.799000,-8.092000,1.817000,1.664000
0.422000,0.375000,0.794000,-10.382000,1.115000,2.641000
0.438000,0.318000,0.757000,-9.786000,2.290000,2.519000
0.449000,0.314000,0.760000,-9.893000,3.450000,2.290000
0.474000,0.280000,0.721000,-10.550000,5.328000,1.405000
0.452000,0.270000,0.773000,-7.634000,7.832000,0.046000
0.425000,0.312000,0.794000,-9.603000,6.733000,-0.366000
0.411000,0.278000,0.755000,-11.099000,5.176000,-1.023000
0.463000,0.307000,0.646000,-15.618000,8.397000,-0.809000
0.459000,0.273000,0.537000,-20.107000,7.817000,-0.153000
0.508000,0.238000,0.309000,-28.962000,8.534000,0.122000
0.545000,0.155000,0.175000,-33.969000,10.534000,-1.405000
0.678000,0.205000,-0.072000,-43.985000,24.321000,-4.427000
0.760000,0.155000,-0.193000,-45.206000,42.092000,-8.168000
0.888000,0.163000,-0.430000,-47.420000,75.252000,-13.023000
0.875000,0.111000,-0.666000,-42.168000,120.901000,-19.618000
0.718000,0.182000,-0.616000,-40.214000,159.359000,-24.382000
0.555000,0.191000,-0.463000,-34.458000,187.679000,-24.504000
0.451000,0.181000,-0.396000,-34.840000,217.298000,-25.328000
0.344000,0.154000,-0.333000,-37.557000,243.298000,-24.687000
0.265000,0.083000,-0.201000,-41.313000,266.779000,-28.473000
0.048000,0.023000,-0.043000,-33.740000,292.443000,-34.290000
-0.172000,0.066000,0.159000,-29.435000,315.237000,-37.832000
-0.380000,0.108000,0.249000,-27.237000,333.267000,-38.198000
-0.624000,0.001000,0.607000,-46.244000,344.702000,-48.458000
-0.802000,0.055000,0.941000,-46.748000,351.328000,-56.977000
-2.125000,3.708000,4.000000,-500.275000,496.794000,-18.550000
-4.000000,-2.785000,4.000000,222.366000,52.748000,-60.214000
-0.394000,-0.143000,-1.026000,114.214000,-460.733000,71.053000
3.394000,0.852000,-4.000000,-163.008000,-106.733000,-35.771000
0.787000,-1.243000,-1.510000,48.611000,183.817000,-13.802000
-1.539000,1.353000,3.243000,22.076000,18.595000,-11.069000
-0.966000,0.412000,2.537000,-57.878000,-46.733000,10.870000
0.409000,-0.377000,-0.024000,34.992000,-26.015000,3.008000
0.194000,0.461000,0.389000,-16.763000,4.458000,0.702000
-0.152000,0.175000,1.131000,-3.603000,5.221000,-0.244000
-0.175000,0.278000,1.053000,-5.588000,-2.107000,0.153000
-0.017000,0.161000,0.760000,-2.626000,-0.489000,-1.756000
-0.088000,0.347000,0.856000,-10.550000,3.038000,-2.122000
-0.156000,0.285000,1.005000,-14.351000,1.053000,-2.168000
-0.121000,0.240000,0.958000,-14.305000,-2.046000,-2.458000
-0.085000,0.190000,0.912000,-13.359000,-0.855000,-2.840000
-0.109000,0.236000,0.958000,-13.008000,-0.244000,-2.626000
-0.123000,0.191000,0.968000,-11.405000,-0.534000,-2.031000
-0.108000,0.191000,0.953000,-8.779000,-0.595000,-1.603000
-0.100000,0.216000,0.939000,-6.977000,-0.519000,-1.298000
-0.099000,0.224000,0.923000,-7.740000,-0.336000,-0.809000
-0.103000,0.207000,0.925000,-7.252000,0.122000,-0.992000
-0.104000,0.228000,0.935000,-7.496000,0.214000,-1.115000
-0.105000,0.235000,0.923000,-8.275000,-0.214000,-1.008000
-0.107000,0.232000,0.924000,-8.672000,-0.504000,-1.099000
-0.113000,0.231000,0.936000,-8.763000,-0.870000,-1.130000
-0.104000,0.228000,0.928000,-9.038000,-1.115000,-1.053000
-0.106000,0.227000,0.927000,-9.649000,-0.931000,-1.099000
-0.107000,0.235000,0.934000,-10.046000,-0.702000,-1.328000
-0.104000,0.235000,0.934000,-10.397000,-0.565000,-1.374000
-0.105000,0.218000,0.933000,-10.290000,-0.107000,-1.618000
-0.112000,0.224000,0.945000,-9.924000,-0.351000,-1.405000
-0.114000,0.217000,0.940000,-9.267000,-0.763000,-1.344000
-0.110000,0.227000,0.939000,-8.809000,-0.550000,-1.252000
-0.108000,0.229000,0.932000,-8.916000,-0.794000,-1.115000
-0.100000,0.218000,0.928000,-8.794000,-0.504000,-1.115000
-0.105000,0.223000,0.932000,-8.672000,0.046000,-1.282000
