-0.300000,-0.041000,0.919000,-4.405000,-1.115000,0.069000
-0.365000,-0.087000,0.988000,-1.092000,-3.977000,0.748000
-0.463000,-0.155000,1.136000,6.168000,-8.229000,0.939000
-0.692000,-0.172000,1.391000,16.458000,-20.809000,3.282000
-0.817000,-0.409000,1.523000,28.588000,-45.214000,7.527000
-0.753000,0.141000,1.608000,51.344000,-63.405000,17.664000
-0.751000,0.058000,1.594000,8.061000,-93.565000,5.130000
-0.466000,0.054000,1.123000,24.458000,-99.611000,0.076000
-0.491000,0.524000,1.177000,8.641000,-105.176000,3.115000
-0.549000,0.269000,1.245000,-5.664000,-116.160000,6.374000
-0.117000,0.038000,0.734000,-8.260000,-111.870000,2.855000
-0.168000,-0.016000,0.756000,-1.328000,-109.023000,6.718000
-0.020000,-0.059000,0.747000,1.435000,-104.855000,7.176000
-0.108000,-0.110000,0.810000,-1.542000,-102.023000,4.870000
-0.044000,-0.165000,0.729000,4.618000,-98.969000,2.450000
0.027000,-0.127000,0.653000,6.695000,-92.748000,-0.939000
-0.007000,-0.117000,0.751000,14.229000,-88.267000,-1.794000
-0.024000,0.014000,0.782000,19.939000,-87.031000,0.221000
0.063000,0.045000,0.636000,22.153000,-83.420000,3.992000
0.180000,0.073000,0.558000,16.756000,-74.168000,2.962000
0.136000,0.068000,0.613000,14.191000,-68.565000,2.527000
0.284000,0.104000,0.425000,7.489000,-59.015000,1.191000
0.248000,0.085000,0.514000,3.809000,-48.328000,-0.214000
0.201000,0.083000,0.610000,3.542000,-40.359000,0.031000
0.121000,0.097000,0.702000,3.771000,-36.573000,1.069000
0.173000,0.069000,0.619000,2.206000,-32.511000,1.817000
0.172000,0.033000,0.685000,1.962000,-27.420000,1.611000
0.153000,0.027000,0.730000,-0.366000,-23.649000,0.122000
0.109000,-0.022000,0.799000,1.550000,-19.183000,-1.321000
0.077000,0.008000,0.819000,2.893000,-17.863000,-1.382000
0.074000,0.031000,0.853000,2.466000,-16.450000,-1.618000
0.137000,0.015000,0.780000,-0.802000,-15.328000,-3.290000
0.141000,0.036000,0.778000,-1.298000,-12.824000,-4.710000
0.190000,0.045000,0.690000,-3.237000,-9.443000,-5.466000
0.221000,0.077000,0.649000,-6.267000,-3.809000,-5.870000
0.173000,0.096000,0.746000,-5.802000,0.588000,-5.275000
0.078000,0.125000,0.894000,-3.115000,0.809000,-2.573000
